edge_id,start,end,length,linestring,highway,oneway,reversed,lanes,name
129,42,39,28.041,LINESTRING (131.6919837 32.5065296 131.6918482 32.5063048),residential,False,True,nan,nan
130,42,51,124.293,LINESTRING (131.6919837 32.5065296 131.6920779 32.5064826 131.6923055 32.5065625 131.6923523 32.5065865 131.6923785 32.5066142 131.692421 32.5072565 131.6924274 32.507349),residential,False,False,nan,nan
131,43,7240,27.883,LINESTRING (131.6913152 32.5065381 131.6915804 32.5064247),residential,False,False,nan,nan
132,43,44,18.471,LINESTRING (131.6913152 32.5065381 131.6911437 32.5066198),residential,False,False,nan,nan
133,43,7238,28.266,LINESTRING (131.6913152 32.5065381 131.6914557 32.506763),residential,False,False,nan,nan
134,43,32,90.856,LINESTRING (131.6913152 32.5065381 131.6910988 32.50616 131.6908874 32.505805),residential,False,True,nan,nan
135,44,7241,16.718,LINESTRING (131.6911437 32.5066198 131.6910672 32.5067556),residential,False,False,nan,nan
136,44,43,18.471,LINESTRING (131.6911437 32.5066198 131.6913152 32.5065381),residential,False,True,nan,nan
137,44,32,120.037,LINESTRING (131.6911437 32.5066198 131.6909778 32.5065168 131.6906384 32.5059098 131.6908874 32.505805),residential,False,False,nan,nan
138,45,7276,52.801,LINESTRING (131.6787651 32.506907 131.6792704 32.5071165),residential,False,False,nan,nan
139,45,37,54.441,LINESTRING (131.6787651 32.506907 131.6788607 32.5067354 131.67885 32.5066612 131.6786206 32.5065458),residential,False,False,nan,nan
140,45,8253,150.689,LINESTRING (131.6787651 32.506907 131.6786617 32.5070805 131.677989 32.5069469 131.6778228 32.5068457 131.6775079 32.5067465 131.677368 32.5067162),residential,False,True,nan,nan
141,46,3630,74.011,LINESTRING (131.6821002 32.5065997 131.6818377 32.5072274),residential,False,True,nan,nan
142,46,8490,54.33,LINESTRING (131.6821002 32.5065997 131.6820287 32.5065922 131.6819572 32.5065879 131.6819061 32.5065911 131.6817759 32.5066374 131.6815753 32.5067532),path,False,False,nan,nan
143,46,8489,87.428,LINESTRING (131.6821002 32.5065997 131.6821448 32.5066083 131.682187 32.5066353 131.6822061 32.5066568 131.6826069 32.5072424),path,False,True,nan,nan
144,47,67,267.661,LINESTRING (131.6746299 32.5067383 131.6768807 32.5082186),trunk,False,True,2.0,国道10号
145,47,38,112.699,LINESTRING (131.6746299 32.5067383 131.6739364 32.506315 131.6736316 32.5061774),trunk,False,False,2.0,国道10号
146,47,7,310.36,LINESTRING (131.6746299 32.5067383 131.675709 32.505317 131.676295 32.504528 131.6764243 32.5043944),unclassified,False,False,nan,nan
147,48,7262,47.046,LINESTRING (131.6860065 32.5068049 131.6855052 32.5068217),residential,False,True,nan,nan
148,48,7258,74.836,LINESTRING (131.6860065 32.5068049 131.6860036 32.5066231 131.6860043 32.5061319),residential,False,False,nan,nan
149,48,7261,53.924,LINESTRING (131.6860065 32.5068049 131.6864567 32.5067963 131.6864995 32.5066975),residential,False,False,nan,nan
150,49,53,52.767,LINESTRING (131.6909199 32.5069943 131.6906511 32.5074112),residential,False,False,nan,nan
151,49,7241,29.921,LINESTRING (131.6909199 32.5069943 131.6910672 32.5067556),residential,False,True,nan,nan
152,49,7238,56.461000000000006,LINESTRING (131.6909199 32.5069943 131.6910184 32.5069571 131.6914557 32.506763),residential,False,False,nan,nan
153,50,7257,842.412,LINESTRING (131.6953458 32.5071065 131.6953033 32.5070133 131.695212 32.5067031 131.6948931 32.5061013 131.6948655 32.5060078 131.6948567 32.5059221 131.694866 32.5058272 131.6948891 32.5057524 131.6949954 32.5055209 131.6950928 32.5052563 131.6951888 32.505017 131.695312 32.5047402 131.6953173 32.5047091 131.6953063 32.5045201 131.6953124 32.5044812 131.6953419 32.5044333 131.695373 32.5044029 131.6956747 32.5042022 131.6957031 32.5041763 131.6957267 32.5041407 131.6957348 32.5041093 131.6957365 32.5040568 131.6957102 32.5039678 131.6956685 32.5038758 131.6956632 32.5038379 131.6956639 32.503793 131.6957016 32.5036435 131.6957299 32.5035949 131.6957708 32.5035552 131.6958135 32.5035287 131.6958664 32.5035119 131.6959409 32.5035087 131.6960291 32.5035169 131.6960734 32.5035377 131.6961177 32.5035631 131.6962161 32.5036441 131.6963108 32.5036902 131.6963974 32.5037093 131.6964945 32.5037066 131.6965654 32.503699 131.6967106 32.5036601 131.6967627 32.5036329 131.6968553 32.5035658 131.6968892 32.5035583 131.6969397 32.5035559 131.6969735 32.503571 131.6969976 32.5036031 131.6970528 32.5037258 131.697137 32.5038534 131.6971757 32.5039125 131.6972282 32.5039538 131.6975469 32.5041448 131.6976291 32.50422 131.6977427 32.5044098 131.6978762 32.5045473 131.6980857 32.5047214 131.6983431 32.5049191 131.698813 32.5052732 131.6990133 32.5054247),unclassified,False,False,nan,nan
154,50,7251,61.372,LINESTRING (131.6953458 32.5071065 131.6954278 32.5074482 131.6955206 32.5075325 131.695539 32.5076194),residential,False,True,nan,nan
155,50,7249,93.536,LINESTRING (131.6953458 32.5071065 131.695213 32.507186 131.6950989 32.5072229 131.6949787 32.5072211 131.6947836 32.5071821 131.6946422 32.5071724 131.6945053 32.5071857 131.6943994 32.5072165),secondary,False,False,nan,遠見半島線
156,50,7254,370.709,LINESTRING (131.6953458 32.5071065 131.6954325 32.5070408 131.6955479 32.5069517 131.696102 32.5065035 131.6961517 32.5064604 131.6965777 32.506071 131.6967442 32.5059088 131.6968458 32.5058444 131.6969572 32.5058028 131.6970578 32.5057792 131.6971586 32.5057786 131.6972486 32.5057926 131.6978549 32.5059993 131.697969 32.5060301 131.6980885 32.5060485 131.698312 32.5060412 131.6986059 32.5060395),secondary,False,True,nan,遠見半島線
157,51,55,171.349,LINESTRING (131.6924274 32.507349 131.6906071 32.5074835),secondary,False,True,nan,遠見半島線
158,51,42,124.29299999999998,LINESTRING (131.6924274 32.507349 131.692421 32.5072565 131.6923785 32.5066142 131.6923523 32.5065865 131.6923055 32.5065625 131.6920779 32.5064826 131.6919837 32.5065296),residential,False,True,nan,nan
159,51,119,514.868,LINESTRING (131.6924274 32.507349 131.6924437 32.5077489 131.6924499 32.5078342 131.6924823 32.5079156 131.6925507 32.5080108 131.6928835 32.5082439 131.6930738 32.5084394 131.6931259 32.508585 131.6931327 32.5087202 131.6930959 32.5088607 131.6930277 32.5089712 131.6928509 32.5091275 131.6923965 32.5094851 131.6923466 32.5095657 131.692286 32.5097326 131.6922371 32.5098054 131.6919429 32.5100423 131.6914613 32.5103847 131.6914149 32.5104397 131.6913861 32.5105172 131.6913989 32.5105885 131.6914257 32.5106401 131.6915268 32.5106814 131.6916323 32.5106789 131.6918657 32.510663 131.6919332 32.5106913 131.6920168 32.5107447),unclassified,False,False,nan,nan
160,51,7249,185.611,LINESTRING (131.6924274 32.507349 131.6932648 32.5073005 131.6937276 32.5072826 131.6942441 32.5072394 131.6943994 32.5072165),secondary,False,True,nan,遠見半島線
161,52,3518,98.58,LINESTRING (131.6733481 32.507358 131.672531 32.5068002),secondary,False,False,nan,土々呂日向線
162,52,3637,33.079,LINESTRING (131.6733481 32.507358 131.6736234 32.507544),secondary,False,True,nan,土々呂日向線
163,52,68,247.364,LINESTRING (131.6733481 32.507358 131.6731328 32.5076288 131.6729261 32.5077742 131.6724974 32.5082135 131.6724429 32.5082146 131.6721642 32.5080092 131.6720327 32.5078878 131.6719679 32.5078643 131.6718994 32.5078594 131.6718329 32.507867 131.6717713 32.5079036 131.6716974 32.507954 131.6716747 32.5079987 131.6716658 32.5080538 131.6716543 32.5081433 131.6716429 32.5082107),residential,False,False,nan,nan
164,53,55,9.036,LINESTRING (131.6906511 32.5074112 131.6906071 32.5074835),residential,False,False,nan,nan
165,53,49,52.767,LINESTRING (131.6906511 32.5074112 131.6909199 32.5069943),residential,False,True,nan,nan
166,53,7241,159.009,LINESTRING (131.6906511 32.5074112 131.6902641 32.5072357 131.6902585 32.5071938 131.6905725 32.5067066 131.6907773 32.5066312 131.6910672 32.5067556),residential,False,False,nan,nan
167,54,63,51.913,LINESTRING (131.6713137 32.5075571 131.6710888 32.5079837),residential,False,False,nan,nan
168,54,3551,73.28,LINESTRING (131.6713137 32.5075571 131.6716434 32.5069596),residential,False,True,nan,nan
169,54,3550,107.749,LINESTRING (131.6713137 32.5075571 131.6709965 32.50743 131.670984 32.5073877 131.6712973 32.5068166),residential,False,False,nan,nan
170,55,53,9.036,LINESTRING (131.6906071 32.5074835 131.6906511 32.5074112),residential,False,True,nan,nan
171,55,51,171.349,LINESTRING (131.6906071 32.5074835 131.6924274 32.507349),secondary,False,False,nan,遠見半島線
172,55,8555,256.164,LINESTRING (131.6906071 32.5074835 131.6905015 32.507514 131.6901582 32.5077867 131.6900163 32.5078577 131.6893089 32.508097 131.6890289 32.5081058 131.6888653 32.5080786 131.6886156 32.5080164 131.6884951 32.5079585 131.6881908 32.5077732),secondary,False,True,nan,遠見半島線
173,56,8550,14.423,LINESTRING (131.6847681 32.5075688 131.6849219 32.5075675),secondary,False,False,nan,遠見半島線
174,56,7263,78.42099999999999,LINESTRING (131.6847681 32.5075688 131.6850482 32.507305 131.6851845 32.5071368 131.6852798 32.5070132),residential,False,False,nan,nan
175,56,57,85.812,LINESTRING (131.6847681 32.5075688 131.6842867 32.5075759 131.6838613 32.5076468),secondary,False,True,nan,遠見半島線
176,57,8485,1714.544,LINESTRING (131.6838613 32.5076468 131.6837926 32.507448 131.6836883 32.5072522 131.6836565 32.5071178 131.6836606 32.5070811 131.6836774 32.5070299 131.6836748 32.5069986 131.683571 32.5067438 131.6835638 32.5067147 131.6835749 32.5065369 131.6835699 32.5065039 131.6834713 32.506236 131.6834644 32.5061991 131.6834661 32.5061661 131.6835 32.5060117 131.6835255 32.5059248 131.6835463 32.5058915 131.6836162 32.505834 131.6837419 32.5057651 131.6839273 32.5056647 131.6839719 32.5056508 131.6841982 32.5056271 131.6842365 32.5056096 131.6842563 32.5055814 131.6842716 32.5054861 131.6842918 32.505341 131.6842899 32.5053156 131.684274 32.5052953 131.6842479 32.5052788 131.6839632 32.5052235 131.6838963 32.5051965 131.683783 32.5051312 131.6836956 32.5051034 131.6836233 32.5050863 131.6835154 32.5050823 131.6834058 32.5051052 131.6833186 32.5051132 131.6832339 32.5050934 131.6831695 32.5050549 131.6831241 32.504998 131.6831195 32.5049358 131.6831306 32.5048904 131.6831538 32.5048504 131.6833029 32.5047088 131.6833166 32.5046812 131.6833325 32.5046531 131.683385 32.5045922 131.6833834 32.5045759 131.6832471 32.504387 131.6832191 32.5043762 131.6831743 32.5043701 131.6831278 32.5043702 131.6827978 32.5044409 131.6826891 32.5044982 131.6826256 32.5045123 131.6824669 32.5045131 131.6824258 32.5045008 131.6823836 32.504479 131.6823622 32.5044237 131.6823513 32.5043689 131.6823507 32.5042863 131.6823745 32.5042056 131.6824329 32.5040772 131.6824733 32.5040242 131.6827034 32.5038476 131.6828322 32.5037445 131.6828504 32.5037226 131.68288 32.5036686 131.6832004 32.5034481 131.6832448 32.5034004 131.6833152 32.5032824 131.6833461 32.5032479 131.6834073 32.5032079 131.6834991 32.5031837 131.6836469 32.5031549 131.6836775 32.5031439 131.6837543 32.5030919 131.6840431 32.5030838 131.6840739 32.5030721 131.6842509 32.5029981 131.6843489 32.502984 131.6844601 32.5029537 131.6845168 32.5029177 131.6846356 32.5028033 131.6848043 32.5026243 131.6849478 32.5025364 131.6850186 32.5024664 131.685092 32.5023801 131.685212 32.502263 131.6852401 32.5022353 131.6852408 32.5022155 131.6852427 32.502157 131.6853167 32.501996 131.6853957 32.5018208 131.6847971 32.50173 131.6847471 32.5017287 131.6847196 32.5017444 131.6846541 32.5018098 131.684588 32.5018698 131.6843394 32.5020291 131.6843171 32.502055 131.6841944 32.5022714 131.6841442 32.5023094 131.6841027 32.5023331 131.6838354 32.5024124 131.6838123 32.5024169 131.6835916 32.5024118 131.6835505 32.5024022 131.6834852 32.5023814 131.6833674 32.5023312 131.6833327 32.5023277 131.6832316 32.5023298 131.6828209 32.5024057 131.6827778 32.5024302 131.6824566 32.5026487 131.682406 32.5026525 131.6823625 32.5026423 131.6822865 32.5026074 131.6821533 32.5024716 131.6818492 32.5022217 131.681558 32.502008 131.6815289 32.5019925 131.6814202 32.5019952 131.6812761 32.5020067 131.6811864 32.5020331 131.6811446 32.5020478 131.6811222 32.5020857 131.6811233 32.502162 131.6811299 32.5022086 131.6811619 32.5022835 131.681251 32.5024822 131.681303 32.5025935 131.6813093 32.5026355 131.6812995 32.5026704 131.6812071 32.5027955 131.6811832 32.5028908 131.6810602 32.503423 131.6809787 32.5037442 131.6809727 32.5037708),['path' 'unclassified' 'residential'],False,[False True],nan,nan
177,57,56,85.812,LINESTRING (131.6838613 32.5076468 131.6842867 32.5075759 131.6847681 32.5075688),secondary,False,False,nan,遠見半島線
178,57,58,90.62,LINESTRING (131.6838613 32.5076468 131.6832761 32.5077546 131.6830184 32.5077994 131.6829173 32.5078209),secondary,False,True,nan,遠見半島線
179,58,3737,63.009,LINESTRING (131.6829173 32.5078209 131.6829085 32.5083875),residential,False,True,nan,nan
180,58,61,31.365,LINESTRING (131.6829173 32.5078209 131.6825905 32.507881),secondary,False,True,nan,遠見半島線
181,58,57,90.62,LINESTRING (131.6829173 32.5078209 131.6830184 32.5077994 131.6832761 32.5077546 131.6838613 32.5076468),secondary,False,False,nan,遠見半島線
182,59,74,92.662,LINESTRING (131.674101 32.5078822 131.6734913 32.508538),residential,False,True,nan,nan
183,59,3637,58.538,LINESTRING (131.674101 32.5078822 131.6740051 32.5078018 131.6736234 32.507544),secondary,False,False,nan,土々呂日向線
184,59,3521,61.729,LINESTRING (131.674101 32.5078822 131.6743862 32.5082866 131.6744472 32.5083538),secondary,False,True,nan,土々呂日向線
185,60,7270,99.266,LINESTRING (131.6769818 32.5078645 131.6780312 32.5079818),tertiary,False,True,nan,nan
186,60,67,40.499,LINESTRING (131.6769818 32.5078645 131.6768807 32.5082186),residential,False,True,nan,nan
187,60,3609,81.305,LINESTRING (131.6769818 32.5078645 131.6771649 32.5071498),residential,False,False,nan,nan
188,61,3743,55.594,LINESTRING (131.6825905 32.507881 131.6825808 32.5083809),residential,False,False,nan,nan
189,61,58,31.365,LINESTRING (131.6825905 32.507881 131.6829173 32.5078209),secondary,False,False,nan,遠見半島線
190,61,8693,1.748,LINESTRING (131.6825905 32.507881 131.6825722 32.507884),secondary,False,True,nan,遠見半島線
191,62,3736,45.301,LINESTRING (131.6820521 32.5079684 131.6819357 32.5083638),residential,False,True,nan,nan
192,62,8692,2.111,LINESTRING (131.6820521 32.5079684 131.6820742 32.5079648),secondary,False,False,nan,遠見半島線
193,62,64,53.299,LINESTRING (131.6820521 32.5079684 131.6814922 32.5080509),secondary,False,True,nan,遠見半島線
194,63,68,57.766,LINESTRING (131.6710888 32.5079837 131.6716429 32.5082107),residential,False,False,nan,nan
195,63,3515,37.986,LINESTRING (131.6710888 32.5079837 131.6709217 32.5082949),residential,False,True,nan,nan
196,63,54,51.913,LINESTRING (131.6710888 32.5079837 131.6713137 32.5075571),residential,False,True,nan,nan
197,64,3630,97.132,LINESTRING (131.6814922 32.5080509 131.6818377 32.5072274),residential,False,False,nan,nan
198,64,62,53.299,LINESTRING (131.6814922 32.5080509 131.6820521 32.5079684),secondary,False,False,nan,遠見半島線
199,64,65,6.139,LINESTRING (131.6814922 32.5080509 131.6814289 32.508065),secondary,False,True,nan,遠見半島線
200,65,72,34.591,LINESTRING (131.6814289 32.508065 131.6812291 32.5083265),residential,False,True,nan,nan
201,65,64,6.139,LINESTRING (131.6814289 32.508065 131.6814922 32.5080509),secondary,False,False,nan,遠見半島線
202,65,3624,71.791,LINESTRING (131.6814289 32.508065 131.6806775 32.5081887),secondary,False,True,nan,遠見半島線
203,66,3600,13.681,LINESTRING (131.6797935 32.5081867 131.679649 32.5081697),tertiary,False,False,nan,nan
204,66,8251,7.171,LINESTRING (131.6797935 32.5081867 131.6798691 32.5081964),tertiary,False,True,nan,nan
205,66,3625,43.231,LINESTRING (131.6797935 32.5081867 131.6798338 32.5077994),unclassified,False,True,nan,nan
206,67,47,267.661,LINESTRING (131.6768807 32.5082186 131.6746299 32.5067383),trunk,False,False,2.0,国道10号
207,67,70,18.954,LINESTRING (131.6768807 32.5082186 131.6770365 32.5083272),trunk,False,True,2.0,国道10号
208,67,60,40.499,LINESTRING (131.6768807 32.5082186 131.6769818 32.5078645),residential,False,False,nan,nan
209,67,3601,137.035,LINESTRING (131.6768807 32.5082186 131.6767448 32.5086811 131.6767504 32.5087604 131.6773656 32.5091945),residential,False,False,nan,nan
210,68,63,57.766,LINESTRING (131.6716429 32.5082107 131.6710888 32.5079837),residential,False,True,nan,nan
211,68,52,247.364,LINESTRING (131.6716429 32.5082107 131.6716543 32.5081433 131.6716658 32.5080538 131.6716747 32.5079987 131.6716974 32.507954 131.6717713 32.5079036 131.6718329 32.507867 131.6718994 32.5078594 131.6719679 32.5078643 131.6720327 32.5078878 131.6721642 32.5080092 131.6724429 32.5082146 131.6724974 32.5082135 131.6729261 32.5077742 131.6731328 32.5076288 131.6733481 32.507358),residential,False,True,nan,nan
212,68,3516,39.152,LINESTRING (131.6716429 32.5082107 131.6715878 32.5083055 131.6715593 32.5083863 131.6715568 32.5084728 131.6715422 32.5085475),residential,False,True,nan,nan
213,68,77,118.318,LINESTRING (131.6716429 32.5082107 131.6720706 32.5083792 131.6722481 32.5084654 131.6727068 32.5087714),residential,False,True,nan,nan
214,69,7278,9.217,LINESTRING (131.6803502 32.5082498 131.6802525 32.5082407),tertiary,False,False,nan,nan
215,69,3624,31.435,LINESTRING (131.6803502 32.5082498 131.6806775 32.5081887),secondary,False,False,nan,遠見半島線
216,69,73,31.465,LINESTRING (131.6803502 32.5082498 131.6800833 32.5084213),secondary,False,True,nan,遠見半島線
217,70,67,18.954,LINESTRING (131.6770365 32.5083272 131.6768807 32.5082186),trunk,False,False,2.0,国道10号
218,70,3604,101.024,LINESTRING (131.6770365 32.5083272 131.6781065 32.508433),residential,False,True,nan,nan
219,70,3602,92.21699999999998,LINESTRING (131.6770365 32.5083272 131.6773574 32.5085483 131.6775295 32.5086699 131.6777595 32.5088862),trunk,False,True,2.0,国道10号
220,71,3521,7.267,LINESTRING (131.6744943 32.5084057 131.6744472 32.5083538),secondary,False,False,nan,土々呂日向線
221,71,3634,120.139,LINESTRING (131.6744943 32.5084057 131.6746141 32.508497 131.6755186 32.5090536),secondary,False,True,nan,土々呂日向線
