u,v,key,osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,service,width,bridge,maxspeed,tunnel,access
734832512,1793979771,0,28444328,tertiary,False,False,127.564,"LINESTRING (130.3652781 33.5751287, 130.3666515 33.5752109)",2,,,,5,,,,
734832512,734832511,0,28444328,tertiary,False,True,118.247,"LINESTRING (130.3652781 33.5751287, 130.3640041 33.575064)",2,,,,5,,,,
734832512,1793979871,0,168089645,tertiary,False,True,143.3,"LINESTRING (130.3652781 33.5751287, 130.3654854 33.5738516)",2,,,,5,,,,
734832512,770592051,0,729923489,residential,False,False,45.537,"LINESTRING (130.3652781 33.5751287, 130.3652195 33.5755353)",,,,,,,,,
734832514,770595508,0,28444328,tertiary,False,True,77.239,"LINESTRING (130.3695807 33.5753567, 130.3687494 33.5753038)",2,,,,5,,,,
734832514,312506458,0,28444328,tertiary,False,False,92.88799999999999,"LINESTRING (130.3695807 33.5753567, 130.3703616 33.575402, 130.3705797 33.5754251)",2,,,,5,,,,
734832514,1894392275,0,168089119,residential,False,False,123.944,"LINESTRING (130.3695807 33.5753567, 130.3698374 33.5743191, 130.3698743 33.5742732)",,,,,,,,,
766978304,1793974639,0,176311982,residential,False,False,119.934,"LINESTRING (130.3698292 33.5806585, 130.3685407 33.5807636)",,,,,,,,,
766978304,312506464,0,179100133,tertiary,False,True,182.308,"LINESTRING (130.3698292 33.5806585, 130.3700778 33.5790321)",2,,,,5,,,,
766978304,1809619520,0,176311982,residential,False,True,297.76099999999997,"LINESTRING (130.3698292 33.5806585, 130.3701801 33.5806159, 130.3704483 33.5805556, 130.3706953 33.5804824, 130.3716314 33.5798836, 130.3725055 33.5792746)",,,,,,,,,
766978304,766978306,0,"[179303729, 179303865, 179100133]",tertiary,False,False,49.093,"LINESTRING (130.3698292 33.5806585, 130.3698246 33.5806799, 130.3697761 33.5810684, 130.3697692 33.581097)",2,,,,5,yes,,,
766978306,770591911,0,61843368,unclassified,False,True,238.52300000000002,"LINESTRING (130.3697692 33.581097, 130.3696375 33.5810897, 130.3690041 33.5811173, 130.3682503 33.5811657, 130.3677205 33.5812156, 130.3672051 33.5812688)",,,,,,,,,
766978306,1896447717,0,179303662,tertiary,False,False,43.126999999999995,"LINESTRING (130.3697692 33.581097, 130.3698781 33.5811019, 130.3700325 33.5810833, 130.3702312 33.5810611)",2,,,,5,,,,
766978306,1752064263,0,179303865,tertiary,False,False,95.705,"LINESTRING (130.3697692 33.581097, 130.3697129 33.5811803, 130.3691632 33.5817932)",2,,,,5,,,,
766978306,766978304,0,"[179303865, 179100133, 179303729]",tertiary,False,True,49.093,"LINESTRING (130.3697692 33.581097, 130.3697761 33.5810684, 130.3698246 33.5806799, 130.3698292 33.5806585)",2,,,,5,yes,,,
766978311,5508548613,0,179303664,tertiary,False,False,11.587,"LINESTRING (130.3686901 33.5823917, 130.3685668 33.5823742)",4,,,,10,,,,
766978311,5508548604,0,179303664,tertiary,False,True,13.445,"LINESTRING (130.3686901 33.5823917, 130.3688323 33.5824159)",4,,,,10,,,,
766978311,5508548608,0,179303865,tertiary,False,False,13.299,"LINESTRING (130.3686901 33.5823917, 130.3686621 33.582509)",2,,,,5,,,,
766978311,5508548618,0,179303865,tertiary,False,True,11.839,"LINESTRING (130.3686901 33.5823917, 130.3687238 33.582289)",2,,,,5,,,,
766978319,5504666983,0,168230892,residential,False,False,7.886,"LINESTRING (130.3679 33.5852933, 130.3679793 33.5853191)",,,,,,,,,
766978319,7792740040,0,168230892,residential,False,True,7.219,"LINESTRING (130.3679 33.5852933, 130.3678259 33.5852732)",,,,,,,,,
766978319,766978320,0,179303865,tertiary,False,False,36.959,"LINESTRING (130.3679 33.5852933, 130.3678476 33.5856228)",2,,,,5,,,,
766978319,1752064074,0,179303865,tertiary,False,True,63.234,"LINESTRING (130.3679 33.5852933, 130.3680945 33.5847482)",2,,,,5,,,,
766978320,5504666986,0,167940695,residential,False,False,8.255,"LINESTRING (130.3678476 33.5856228, 130.3679329 33.5856443)",,,,,,,,,
766978320,7792740039,0,167940695,residential,False,True,6.859,"LINESTRING (130.3678476 33.5856228, 130.3677756 33.5856084)",,,,,,,,,
766978320,766978323,0,179303865,tertiary,False,False,89.716,"LINESTRING (130.3678476 33.5856228, 130.3677333 33.586424)",2,,,,5,,,,
766978320,766978319,0,179303865,tertiary,False,True,36.959,"LINESTRING (130.3678476 33.5856228, 130.3679 33.5852933)",2,,,,5,,,,
766978323,5504666992,0,168230897,residential,False,False,8.542,"LINESTRING (130.3677333 33.586424, 130.3678232 33.5864411)",,,,,,,,,
766978323,7792740037,0,179303750,unclassified,False,False,6.491,"LINESTRING (130.3677333 33.586424, 130.3676663 33.5864069)",,,,,,,,,
766978323,1795216320,0,179303865,tertiary,False,False,39.241,"LINESTRING (130.3677333 33.586424, 130.3675496 33.586742)",2,,,,5,,,,
766978323,766978320,0,179303865,tertiary,False,True,89.716,"LINESTRING (130.3677333 33.586424, 130.3678476 33.5856228)",2,,,,5,,,,
766978326,7730959278,0,163537945,tertiary,False,False,7.495,"LINESTRING (130.3671368 33.5873529, 130.3672061 33.5873877)",2,,,,5,,,,
766978326,766978327,0,179303865,tertiary,False,False,49.703,"LINESTRING (130.3671368 33.5873529, 130.3668298 33.5877195)",2,,,,5,,,,
766978326,1795216320,0,179303865,tertiary,False,True,77.952,"LINESTRING (130.3671368 33.5873529, 130.3675496 33.586742)",2,,,,5,,,,
766978326,7792740038,0,179303872,residential,False,True,7.511,"LINESTRING (130.3671368 33.5873529, 130.3670685 33.5873165)",,,,,,,,,
766978327,766978326,0,179303865,tertiary,False,True,49.703,"LINESTRING (130.3668298 33.5877195, 130.3671368 33.5873529)",2,,,,5,,,,
766978327,7730959276,0,179303866,unclassified,False,False,8.401,"LINESTRING (130.3668298 33.5877195, 130.3669042 33.5877627)",,,,,,,,,
766978327,2180595024,0,179303865,tertiary,False,False,55.573,"LINESTRING (130.3668298 33.5877195, 130.3665931 33.5880056, 130.3664778 33.5881238)",2,,,,5,,,,
766978328,2180595024,0,799746446,tertiary,False,True,11.945,"LINESTRING (130.3663863 33.5881995, 130.3664778 33.5881238)",4,,,,10,,,,
766978328,766978340,0,727702080,tertiary,True,False,54.441,"LINESTRING (130.3663863 33.5881995, 130.3665952 33.5883315, 130.3668643 33.5884841)",3,,明治通り,,7.5,,,,
766978328,1831800987,0,799746446,tertiary,False,False,63.911,"LINESTRING (130.3663863 33.5881995, 130.3662371 33.5883683, 130.3659857 33.5886316, 130.3659649 33.5886545)",4,,,,10,,,,
766978336,9833912363,0,167940690,residential,False,False,8.711,"LINESTRING (130.3652837 33.5875153, 130.3652288 33.5875789)",,,,,,,,,
766978336,2180595016,0,167940690,residential,False,True,10.96,"LINESTRING (130.3652837 33.5875153, 130.3653589 33.5874392)",,,,,,,,,
766978336,766978328,0,"[727702072, 727702080, 728404428, 727702071]",tertiary,True,False,127.361,"LINESTRING (130.3652837 33.5875153, 130.3656954 33.5877673, 130.3660199 33.5879717, 130.3662238 33.5880957, 130.3663863 33.5881995)","['4', '3']",,明治通り,,"['7.5', '10']",,,,
766978340,7730977989,0,168230896,service,False,True,7.95,"LINESTRING (130.3668643 33.5884841, 130.3668111 33.5885402)",,,,alley,,,,,
766978340,766978341,0,727702080,tertiary,True,False,42.992999999999995,"LINESTRING (130.3668643 33.5884841, 130.3669962 33.5885482, 130.3672503 33.5886982)",3,,明治通り,,7.5,,,,
766978341,7730977990,0,168230890,residential,False,False,8.939,"LINESTRING (130.3672503 33.5886982, 130.3671927 33.5887627)",,,,,,,,,
766978341,1795216337,0,727702080,tertiary,True,False,44.162,"LINESTRING (130.3672503 33.5886982, 130.3676411 33.5889257)",3,,明治通り,,7.5,,,,
766978342,7730977992,0,169404646,residential,False,True,8.94,"LINESTRING (130.368037 33.5891624, 130.3679802 33.5892274)",,,,,,,,,
766978342,766978344,0,727702080,tertiary,True,False,45.268,"LINESTRING (130.368037 33.5891624, 130.3684321 33.589402)",3,,明治通り,,7.5,,,,
766978344,7730977993,0,179303706,unclassified,False,True,8.216,"LINESTRING (130.3684321 33.589402, 130.3683773 33.5894601)",,,,,,,,,
766978344,1792694653,0,727702080,tertiary,True,False,45.411,"LINESTRING (130.3684321 33.589402, 130.3688328 33.5896373)",3,,明治通り,,7.5,,,,
766978349,5504853263,0,169524541,residential,False,False,5.358,"LINESTRING (130.3707586 33.5903309, 130.3707552 33.590379)",,,,,,,,,
766978349,2180595044,0,169524541,residential,False,True,10.168,"LINESTRING (130.3707586 33.5903309, 130.3707666 33.5902397)",,,,,,,,,
766978349,766978350,0,179303793,tertiary,True,False,85.71,"LINESTRING (130.3707586 33.5903309, 130.3716814 33.5903878)",3,,明治通り,,7.5,,,,
766978350,2180595045,0,169524534,residential,False,False,10.095,"LINESTRING (130.3716814 33.5903878, 130.371668 33.5902977)",,,,,,,,,
766978350,781975141,0,"[179303793, 728404419, 728404423]",tertiary,True,False,122.40900000000002,"LINESTRING (130.3716814 33.5903878, 130.3718466 33.5903996, 130.3721356 33.590418, 130.372438 33.5904353, 130.3727576 33.5904664, 130.372998 33.5904806)","['4', '3']",,明治通り,,"['7.5', '10']",,,,
766978350,5504853260,0,179303829,unclassified,False,False,6.438,"LINESTRING (130.3716814 33.5903878, 130.3716843 33.5904292, 130.3716888 33.5904452)",,,,,,,,,
766979841,770595508,0,28444328,tertiary,False,False,64.289,"LINESTRING (130.3680557 33.5752884, 130.3687494 33.5753038)",2,,,,5,,,,
766979841,1793979771,0,28444328,tertiary,False,True,130.375,"LINESTRING (130.3680557 33.5752884, 130.3666515 33.5752109)",2,,,,5,,,,
766979841,770592061,0,179303673,tertiary,False,True,55.816,"LINESTRING (130.3680557 33.5752884, 130.367985 33.5757869)",2,,,,5,,,,
766979841,2139580129,0,203951593,residential,False,True,173.836,"LINESTRING (130.3680557 33.5752884, 130.3668388 33.5740984)",,,,,,,,,
767193122,767193123,0,28444327,tertiary,False,False,106.328,"LINESTRING (130.3739289 33.5814212, 130.3734584 33.5822934)",4,,城南線,,10,,,,
767193122,312506499,0,28444327,tertiary,False,True,69.938,"LINESTRING (130.3739289 33.5814212, 130.3742327 33.5808454)",4,,城南線,,10,,,,
767193122,5504296645,0,169524510,residential,False,False,7.756,"LINESTRING (130.3739289 33.5814212, 130.3740063 33.5814478)",,,,,,,,,
767193122,5504296643,0,169524510,residential,False,True,7.84,"LINESTRING (130.3739289 33.5814212, 130.3738516 33.5813925)",,,,,,,,,
767193123,767193122,0,28444327,tertiary,False,True,106.328,"LINESTRING (130.3734584 33.5822934, 130.3739289 33.5814212)",4,,城南線,,10,,,,
767193123,5504296640,0,179303733,residential,False,False,7.518,"LINESTRING (130.3734584 33.5822934, 130.3733841 33.5822662)",,,,,,,,,
767193123,312856570,0,28444327,tertiary,False,False,47.186,"LINESTRING (130.3734584 33.5822934, 130.373364 33.5825081, 130.3733087 33.5826983)",4,,城南線,,10,,,,
770591778,372507669,0,"[33040995, 179095045]",tertiary,False,False,30.958,"LINESTRING (130.3740669 33.5759502, 130.3741824 33.5760817, 130.3742677 33.5761727)",,,,,,yes,,,
770591778,372507645,0,33040995,tertiary,False,True,25.715999999999998,"LINESTRING (130.3740669 33.5759502, 130.3739644 33.5758043, 130.3739659 33.5757421)",,,,,,,,,
770591778,770591801,0,61843365,unclassified,False,True,115.99,"LINESTRING (130.3740669 33.5759502, 130.3739008 33.5758546, 130.373756 33.5758233, 130.3735629 33.5758099, 130.3734717 33.5758099, 130.3731874 33.5758367, 130.3731123 33.5759216, 130.3730854 33.5760244, 130.3731146 33.5760834)",,,,,,,,,
770591784,2139580134,0,61843365,unclassified,False,False,51.408,"LINESTRING (130.3728898 33.5777826, 130.3729646 33.5773245)",,,,,,,,,
770591784,1809619513,0,61843367,unclassified,False,False,33.306,"LINESTRING (130.3728898 33.5777826, 130.3732468 33.577818)",,,,,,,,,
770591784,770591837,0,61843367,unclassified,False,True,59.68,"LINESTRING (130.3728898 33.5777826, 130.3722501 33.5777192)",,,,,,,,,
770591801,2139580134,0,61843365,unclassified,False,True,138.702,"LINESTRING (130.3731146 33.5760834, 130.3729646 33.5773245)",,,,,,,,,
770591801,770591821,0,498459160,tertiary,False,True,123.654,"LINESTRING (130.3731146 33.5760834, 130.37178 33.5760996)",2,,,,5,,,,
770591801,770591778,0,61843365,unclassified,False,False,115.99,"LINESTRING (130.3731146 33.5760834, 130.3730854 33.5760244, 130.3731123 33.5759216, 130.3731874 33.5758367, 130.3734717 33.5758099, 130.3735629 33.5758099, 130.373756 33.5758233, 130.3739008 33.5758546, 130.3740669 33.5759502)",,,,,,,,,
770591801,1809619510,0,729107837,unclassified,False,False,91.527,"LINESTRING (130.3731146 33.5760834, 130.3737745 33.5761032, 130.3740665 33.576227)",,,,,,,,,
770591816,2139580133,0,61843366,residential,False,False,50.905,"LINESTRING (130.3715926 33.577654, 130.3716476 33.5771985)",,,,,,,,,
770591816,770591837,0,61843367,unclassified,False,False,61.341,"LINESTRING (130.3715926 33.577654, 130.3722501 33.5777192)",,,,,,,,,
770591816,770591834,0,61843367,unclassified,False,True,61.881,"LINESTRING (130.3715926 33.577654, 130.3709293 33.5775883)",,,,,,,,,
770591816,1809619538,0,169801026,unclassified,False,True,168.862,"LINESTRING (130.3715926 33.577654, 130.3713847 33.5791627)",,,,,,,,,
770591821,2139580133,0,61843366,residential,False,True,122.806,"LINESTRING (130.37178 33.5760996, 130.3716476 33.5771985)",,,,,,,,,
770591821,770591801,0,498459160,tertiary,False,False,123.654,"LINESTRING (130.37178 33.5760996, 130.3731146 33.5760834)",2,,,,5,,,,
770591821,770592072,0,498459160,tertiary,False,True,119.925,"LINESTRING (130.37178 33.5760996, 130.3711516 33.5761115, 130.37049 33.5760484)",2,,,,5,,,,
770591822,770591823,0,61843367,unclassified,False,False,58.505,"LINESTRING (130.3677727 33.5772753, 130.3683998 33.5773375)",,,,,,,,,
770591822,1809619539,0,169801023,tertiary,False,False,104.269,"LINESTRING (130.3677727 33.5772753, 130.3666549 33.5771657)",2,,,,5,,,,
770591822,770592061,0,179303673,tertiary,False,False,166.667,"LINESTRING (130.3677727 33.5772753, 130.367985 33.5757869)",2,,,,5,,,,
770591822,770595249,0,179303673,tertiary,False,True,168.532,"LINESTRING (130.3677727 33.5772753, 130.3675525 33.5787798)",2,,,,5,,,,
770591823,1793974649,0,61843367,unclassified,False,False,58.103,"LINESTRING (130.3683998 33.5773375, 130.3690226 33.5773992)",,,,,,,,,
770591823,770591822,0,61843367,unclassified,False,True,58.505,"LINESTRING (130.3683998 33.5773375, 130.3677727 33.5772753)",,,,,,,,,
770591823,1793974651,0,61843423,residential,False,False,168.586,"LINESTRING (130.3683998 33.5773375, 130.3681827 33.5788428)",,,,,,,,,
770591823,1793974648,0,61843423,residential,False,True,167.762,"LINESTRING (130.3683998 33.5773375, 130.3686212 33.5758401)",,,,,,,,,
770591830,770591834,0,61843367,unclassified,False,False,58.114,"LINESTRING (130.3703064 33.5775265, 130.3709293 33.5775883)",,,,,,,,,
770591830,1809619555,0,61843367,unclassified,False,True,59.867,"LINESTRING (130.3703064 33.5775265, 130.3696647 33.5774629)",,,,,,,,,
770591830,1809619544,0,179100133,tertiary,False,False,46.725,"LINESTRING (130.3703064 33.5775265, 130.3702369 33.5779427)",2,,,,5,,,,
770591830,770592072,0,179100133,tertiary,False,True,165.235,"LINESTRING (130.3703064 33.5775265, 130.37049 33.5760484)",2,,,,5,,,,
770591834,770591816,0,61843367,unclassified,False,False,61.881,"LINESTRING (130.3709293 33.5775883, 130.3715926 33.577654)",,,,,,,,,
770591834,770591830,0,61843367,unclassified,False,True,58.114,"LINESTRING (130.3709293 33.5775883, 130.3703064 33.5775265)",,,,,,,,,
770591834,1809619544,0,169801015,residential,False,False,105.249,"LINESTRING (130.3709293 33.5775883, 130.3708559 33.5780103, 130.3702369 33.5779427)",,,,,,,,,
770591837,770591784,0,61843367,unclassified,False,False,59.68,"LINESTRING (130.3722501 33.5777192, 130.3728898 33.5777826)",,,,,,,,,
770591837,770591816,0,61843367,unclassified,False,True,61.341,"LINESTRING (130.3722501 33.5777192, 130.3715926 33.577654)",,,,,,,,,
770591837,1809619523,0,169801022,unclassified,False,True,168.921,"LINESTRING (130.3722501 33.5777192, 130.3720515 33.5792293)",,,,,,,,,
770591840,1806886850,0,179303868,residential,False,False,97.191,"LINESTRING (130.3736676 33.5778496, 130.3746349 33.578188)",,,,,,,,,
770591840,373851756,0,61273728,secondary,False,False,185.35899999999998,"LINESTRING (130.3736676 33.5778496, 130.3738021 33.5775856, 130.3741968 33.5769854, 130.374366 33.5766032, 130.3745241 33.5763466)",,557,東油山唐人線,,,,,,
770591840,1806886933,0,61273728,secondary,False,True,180.988,"LINESTRING (130.3736676 33.5778496, 130.3735927 33.5781291, 130.3733478 33.5788247, 130.3730082 33.5793723)",,557,東油山唐人線,,,,,,
770591840,1809619513,0,"[61843367, 179303868, 179303751]","['unclassified', 'residential']",False,"[False, True]",39.237,"LINESTRING (130.3736676 33.5778496, 130.3736407 33.5778415, 130.3732716 33.5778205, 130.3732468 33.577818)",,,,,,yes,,,
770591911,770595348,0,61434846,tertiary,False,True,30.437,"LINESTRING (130.3672051 33.5812688, 130.3671917 33.5815423)",2,,,,5,,,,
770591911,770595353,0,"[179303673, 179303717, 61434846]",tertiary,False,"[False, True]",45.858999999999995,"LINESTRING (130.3672051 33.5812688, 130.3672076 33.5812373, 130.3672566 33.5808726, 130.3672599 33.580859)",2,,,,5,yes,,,
770591911,766978306,0,61843368,unclassified,False,False,238.52300000000002,"LINESTRING (130.3672051 33.5812688, 130.3677205 33.5812156, 130.3682503 33.5811657, 130.3690041 33.5811173, 130.3696375 33.5810897, 130.3697692 33.581097)",,,,,,,,,
770591922,1806886763,0,179303662,tertiary,False,False,61.612,"LINESTRING (130.3709041 33.5808519, 130.3714011 33.5804837)",2,,,,5,,,,
770591922,1896447717,0,179303662,tertiary,False,True,66.809,"LINESTRING (130.3709041 33.5808519, 130.3706448 33.580961, 130.3702312 33.5810611)",2,,,,5,,,,
770591922,5504295447,0,179303761,unclassified,False,True,117.568,"LINESTRING (130.3709041 33.5808519, 130.3709794 33.5808851, 130.3720624 33.5812836)",,,,,,,,,
770592032,2022990578,0,61843372,tertiary,False,False,63.836,"LINESTRING (130.3583019 33.5751333, 130.3589898 33.5751664)",2,,,,5,,,,
770592032,1783265262,0,61843414,tertiary,False,False,138.687,"LINESTRING (130.3583019 33.5751333, 130.3586214 33.5763518)",2,,早良街道,,5,,,,
770592032,331387301,0,61843414,tertiary,False,True,37.188,"LINESTRING (130.3583019 33.5751333, 130.3582272 33.5748047)",2,,早良街道,,5,,,,
770592032,2014971980,0,61843372,tertiary,False,True,54.664,"LINESTRING (130.3583019 33.5751333, 130.3579153 33.5751156, 130.3577125 33.5751112)",2,,,,5,,,,
770592035,1804734417,0,61843372,tertiary,False,False,37.106,"LINESTRING (130.3591395 33.5751638, 130.3595397 33.5751773)",2,,,,5,,,,
770592035,2022990578,0,61843372,tertiary,False,True,13.872,"LINESTRING (130.3591395 33.5751638, 130.3589898 33.5751664)",2,,,,5,,,,
770592035,1792690536,0,169305862,residential,False,False,141.554,"LINESTRING (130.3591395 33.5751638, 130.3600386 33.5761931)",,,,,,,,,
770592035,1792690603,0,169305862,residential,False,True,44.562,"LINESTRING (130.3591395 33.5751638, 130.3588633 33.5748357)",,,,,,,,,
770592037,1792690586,0,61843372,tertiary,False,False,51.211,"LINESTRING (130.3601091 33.5752017, 130.3606611 33.5752261)",2,,,,5,,,,
770592037,1804734417,0,61843372,tertiary,False,True,52.821,"LINESTRING (130.3601091 33.5752017, 130.3595397 33.5751773)",2,,,,5,,,,
770592037,1783265274,0,166911583,residential,False,False,109.537,"LINESTRING (130.3601091 33.5752017, 130.3603711 33.5761623)",,,,,,,,,
770592037,734832509,0,166911583,residential,False,True,34.674,"LINESTRING (130.3601091 33.5752017, 130.3600514 33.5748936)",,,,,,,,,
770592038,1792690586,0,61843372,tertiary,False,True,48.11,"LINESTRING (130.3611796 33.5752502, 130.3606611 33.5752261)",2,,,,5,,,,
770592038,1783265276,0,167940349,residential,False,False,92.947,"LINESTRING (130.3611796 33.5752502, 130.3613849 33.5760684)",,,,,,,,,
