osmid,y,x,street_count,highway,ref,geometry
7511701394,33.5935895,130.3548073,3,,,POINT (130.3548073 33.5935895)
7511701395,33.5936115,130.3544787,3,,,POINT (130.3544787 33.5936115)
7511701396,33.5937133,130.3547345,3,,,POINT (130.3547345 33.5937133)
7511701397,33.5937499,130.3544379,3,,,POINT (130.3544379 33.5937499)
7511701398,33.5938385,130.3546609,3,,,POINT (130.3546609 33.5938385)
7511701402,33.5935128,130.3545079,2,,,POINT (130.3545079 33.5935128)
7511701405,33.5941875,130.3544556,3,,,POINT (130.3544556 33.5941875)
7511701406,33.5935765,130.354815,3,,,POINT (130.354815 33.5935765)
7511701450,33.5940453,130.3535311,3,,,POINT (130.3535311 33.5940453)
7511701451,33.5933247,130.3536577,3,,,POINT (130.3536577 33.5933247)
7511701454,33.5933464,130.3538299,3,,,POINT (130.3538299 33.5933464)
7511701459,33.5931536,130.3538625,3,,,POINT (130.3538625 33.5931536)
7512545375,33.5935454,130.3541533,2,,,POINT (130.3541533 33.5935454)
7512545377,33.5937971,130.3542235,1,,,POINT (130.3542235 33.5937971)
7512545378,33.5935627,130.3542686,3,,,POINT (130.3542686 33.5935627)
7512545379,33.594135,130.3539526,1,,,POINT (130.3539526 33.594135)
7512581552,33.5931018,130.3534304,4,crossing,,POINT (130.3534304 33.5931018)
7512581554,33.5929872,130.3534489,3,,,POINT (130.3534489 33.5929872)
7512581557,33.5932385,130.3533851,3,,,POINT (130.3533851 33.5932385)
7512581558,33.5932224,130.3532508,3,,,POINT (130.3532508 33.5932224)
7512629490,33.5933039,130.3541961,2,,,POINT (130.3541961 33.5933039)
7513682483,33.5825599,130.3495002,1,,,POINT (130.3495002 33.5825599)
7513682484,33.5833308,130.3499776,1,,,POINT (130.3499776 33.5833308)
7513705185,33.5832972,130.3496523,4,,,POINT (130.3496523 33.5832972)
7513705186,33.5832638,130.3493473,1,,,POINT (130.3493473 33.5832638)
7513705187,33.5825733,130.3498113,3,,,POINT (130.3498113 33.5825733)
7514296660,33.5947969,130.3567086,1,,,POINT (130.3567086 33.5947969)
7515281560,33.5939719,130.3590278,1,,,POINT (130.3590278 33.5939719)
7516065555,33.5963442,130.3608183,4,,,POINT (130.3608183 33.5963442)
7516065556,33.5959139,130.3597868,4,,,POINT (130.3597868 33.5959139)
7516065569,33.5958558,130.3598184,3,,,POINT (130.3598184 33.5958558)
7516065574,33.5962857,130.3608639,3,,,POINT (130.3608639 33.5962857)
7516773583,33.5927062,130.3655934,1,,,POINT (130.3655934 33.5927062)
7516897091,33.5920491,130.365285,1,,,POINT (130.365285 33.5920491)
7517093211,33.5917269,130.36596,3,,,POINT (130.36596 33.5917269)
7517093212,33.5919444,130.3663243,3,,,POINT (130.3663243 33.5919444)
7518337971,33.5942319,130.3590786,4,,,POINT (130.3590786 33.5942319)
7518482987,33.5944775,130.3602118,3,,,POINT (130.3602118 33.5944775)
7518482988,33.5945528,130.3601781,1,,,POINT (130.3601781 33.5945528)
7518482992,33.5945361,130.3603242,1,,,POINT (130.3603242 33.5945361)
7518482993,33.5942847,130.359419,1,,,POINT (130.359419 33.5942847)
7521994471,33.5937251,130.3477702,3,,,POINT (130.3477702 33.5937251)
7523238574,33.5895765,130.3467525,4,,,POINT (130.3467525 33.5895765)
7523238575,33.5909678,130.3469118,4,,,POINT (130.3469118 33.5909678)
7523238576,33.5913164,130.3469642,4,,,POINT (130.3469642 33.5913164)
7523238577,33.5902565,130.3468088,4,,,POINT (130.3468088 33.5902565)
7523238578,33.5906021,130.3468602,4,,,POINT (130.3468602 33.5906021)
7523238579,33.5916773,130.3470149,4,,,POINT (130.3470149 33.5916773)
7523263109,33.5920455,130.3470713,4,,,POINT (130.3470713 33.5920455)
7600046489,33.5985334,130.3738752,3,,,POINT (130.3738752 33.5985334)
7624761156,33.5841364,130.3713969,3,,,POINT (130.3713969 33.5841364)
7624761157,33.5846339,130.3721637,3,,,POINT (130.3721637 33.5846339)
7624761158,33.5841587,130.3714314,4,crossing,,POINT (130.3714314 33.5841587)
7624761159,33.5846066,130.3721217,4,crossing,,POINT (130.3721217 33.5846066)
7624761160,33.5888319,130.3703359,3,,,POINT (130.3703359 33.5888319)
7624761164,33.590163,130.3701752,3,,,POINT (130.3701752 33.590163)
7624761167,33.5896,130.3696321,3,,,POINT (130.3696321 33.5896)
7624761168,33.5896161,130.3696741,4,crossing,,POINT (130.3696741 33.5896161)
7624806227,33.5912821,130.3697243,1,,,POINT (130.3697243 33.5912821)
7624806228,33.5911847,130.3703025,3,,,POINT (130.3703025 33.5911847)
7624806230,33.5881261,130.3625201,3,,,POINT (130.3625201 33.5881261)
7624806234,33.5883711,130.3630623,1,,,POINT (130.3630623 33.5883711)
7730959276,33.5877627,130.3669042,4,crossing,,POINT (130.3669042 33.5877627)
7730959277,33.5883332,130.3669948,4,crossing,,POINT (130.3669948 33.5883332)
7730959278,33.5873877,130.3672061,4,crossing,,POINT (130.3672061 33.5873877)
7730959279,33.5885545,130.3673916,4,crossing,,POINT (130.3673916 33.5885545)
7730959280,33.5887911,130.3677885,4,crossing,,POINT (130.3677885 33.5887911)
7730959281,33.5890248,130.3681817,4,crossing,,POINT (130.3681817 33.5890248)
7730959282,33.5892659,130.3685815,4,crossing,,POINT (130.3685815 33.5892659)
7730959283,33.5894914,130.3689705,4,crossing,,POINT (130.3689705 33.5894914)
7730959284,33.5887527,130.3700518,4,crossing,,POINT (130.3700518 33.5887527)
7730977985,33.5875323,130.3703238,4,crossing,,POINT (130.3703238 33.5875323)
7730977986,33.5887086,130.3660579,4,crossing,,POINT (130.3660579 33.5887086)
7730977987,33.5905235,130.3642993,4,crossing,,POINT (130.3642993 33.5905235)
7730977988,33.590061,130.3647621,4,crossing,,POINT (130.3647621 33.590061)
7730977989,33.5885402,130.3668111,4,crossing,,POINT (130.3668111 33.5885402)
7730977990,33.5887627,130.3671927,4,crossing,,POINT (130.3671927 33.5887627)
7730977991,33.5889917,130.3675814,4,crossing,,POINT (130.3675814 33.5889917)
7730977992,33.5892274,130.3679802,4,crossing,,POINT (130.3679802 33.5892274)
7730977993,33.5894601,130.3683773,4,crossing,,POINT (130.3683773 33.5894601)
7730977994,33.5896971,130.3687736,4,crossing,,POINT (130.3687736 33.5896971)
7730980692,33.587907,130.3562148,4,crossing,,POINT (130.3562148 33.587907)
7730980693,33.5890807,130.3592066,4,crossing,,POINT (130.3592066 33.5890807)
7730980694,33.5896401,130.3610108,4,crossing,,POINT (130.3610108 33.5896401)
7730980695,33.584907,130.357,4,crossing,,POINT (130.357 33.584907)
7730980696,33.5844892,130.3571846,4,crossing,,POINT (130.3571846 33.5844892)
7730980697,33.5834784,130.3586554,4,crossing,,POINT (130.3586554 33.5834784)
7730980698,33.5836329,130.3590504,4,crossing,,POINT (130.3590504 33.5836329)
7730980701,33.5783333,130.3590603,4,crossing,,POINT (130.3590603 33.5783333)
7730980702,33.5954562,130.3659521,4,crossing,,POINT (130.3659521 33.5954562)
7730980703,33.595763,130.3659875,4,crossing,,POINT (130.3659875 33.595763)
7730980704,33.5959626,130.3662364,4,crossing,,POINT (130.3662364 33.5959626)
7730980705,33.5961735,130.3664995,4,crossing,,POINT (130.3664995 33.5961735)
7730980706,33.5963734,130.3667487,4,crossing,,POINT (130.3667487 33.5963734)
7730980707,33.5965699,130.3669938,4,crossing,,POINT (130.3669938 33.5965699)
7730980708,33.5964909,130.368844,4,crossing,,POINT (130.368844 33.5964909)
7792740037,33.5864069,130.3676663,4,,,POINT (130.3676663 33.5864069)
7792740038,33.5873165,130.3670685,4,,,POINT (130.3670685 33.5873165)
7792740039,33.5856084,130.3677756,4,,,POINT (130.3677756 33.5856084)
7792740040,33.5852732,130.3678259,4,,,POINT (130.3678259 33.5852732)
7795873461,33.5866671,130.3645358,4,,,POINT (130.3645358 33.5866671)
7795873462,33.5868841,130.3643551,4,,,POINT (130.3643551 33.5868841)
7795873463,33.5859009,130.3635623,4,,,POINT (130.3635623 33.5859009)
7795873465,33.5849882,130.3620745,4,,,POINT (130.3620745 33.5849882)
7795873466,33.5837765,130.3613293,4,,,POINT (130.3613293 33.5837765)
7795873467,33.5841507,130.3627145,4,,,POINT (130.3627145 33.5841507)
7795873468,33.5843323,130.3633321,4,,,POINT (130.3633321 33.5843323)
7795873469,33.5843733,130.3634507,4,,,POINT (130.3634507 33.5843733)
7795873470,33.584321,130.3634852,4,,,POINT (130.3634852 33.584321)
8360296187,33.581907,130.3455634,4,crossing,,POINT (130.3455634 33.581907)
8364698473,33.5937812,130.3506225,4,,,POINT (130.3506225 33.5937812)
8364698476,33.5938652,130.3514839,3,,,POINT (130.3514839 33.5938652)
8364698481,33.5938485,130.3513255,3,,,POINT (130.3513255 33.5938485)
8364698482,33.5938562,130.3513984,3,,,POINT (130.3513984 33.5938562)
8364698485,33.5937467,130.3514224,3,,,POINT (130.3514224 33.5937467)
8364698487,33.5940451,130.351371,5,,,POINT (130.351371 33.5940451)
8364698490,33.5943741,130.3511095,3,,,POINT (130.3511095 33.5943741)
8364698491,33.5943931,130.3515212,3,,,POINT (130.3515212 33.5943931)
8364698493,33.5943423,130.3513254,3,,,POINT (130.3513254 33.5943423)
8364698494,33.594225,130.3513522,3,,,POINT (130.3513522 33.594225)
8364917941,33.593372,130.3461541,1,,,POINT (130.3461541 33.593372)
8364917943,33.5936866,130.3465319,4,,,POINT (130.3465319 33.5936866)
8364917946,33.5937191,130.3468918,3,,,POINT (130.3468918 33.5937191)
8441823666,33.5912794,130.3326661,1,,,POINT (130.3326661 33.5912794)
8725239939,33.5749883,130.3714749,4,,,POINT (130.3714749 33.5749883)
8725239943,33.5755237,130.3723273,4,,,POINT (130.3723273 33.5755237)
8725239944,33.5756052,130.3723268,3,,,POINT (130.3723268 33.5756052)
8725239945,33.5754958,130.3712328,3,,,POINT (130.3712328 33.5754958)
8725239946,33.5754235,130.3712673,4,crossing,,POINT (130.3712673 33.5754235)
8725239947,33.5741488,130.3724586,3,,,POINT (130.3724586 33.5741488)
9245276142,33.586761,130.373447,3,,,POINT (130.373447 33.586761)
9245276143,33.5868269,130.3737396,3,,,POINT (130.3737396 33.5868269)
9245276148,33.585752,130.3736544,3,,,POINT (130.3736544 33.585752)
9245276149,33.5858043,130.3739447,3,,,POINT (130.3739447 33.5858043)
9245276153,33.5846701,130.3737573,3,,,POINT (130.3737573 33.5846701)
9245276154,33.5847398,130.3740821,3,,,POINT (130.3740821 33.5847398)
9329273835,33.5854061,130.3627989,4,,,POINT (130.3627989 33.5854061)
9329273842,33.5871252,130.3651043,3,,,POINT (130.3651043 33.5871252)
9329273847,33.5864065,130.3662205,3,,,POINT (130.3662205 33.5864065)
9333814550,33.5776497,130.3575767,3,,,POINT (130.3575767 33.5776497)
9513858730,33.5774931,130.3585278,3,,,POINT (130.3585278 33.5774931)
9610657921,33.5931761,130.3711627,4,crossing,,POINT (130.3711627 33.5931761)
9739462653,33.5938386,130.3522212,4,crossing,,POINT (130.3522212 33.5938386)
9796599961,33.5927623,130.3592295,3,,,POINT (130.3592295 33.5927623)
9796599962,33.5899845,130.360636,3,,,POINT (130.360636 33.5899845)
9796599963,33.5910454,130.3602304,3,,,POINT (130.3602304 33.5910454)
9796599964,33.591004,130.3601198,3,,,POINT (130.3601198 33.591004)
9796599965,33.5910332,130.3601976,3,,,POINT (130.3601976 33.5910332)
9796599972,33.592532,130.3593461,3,,,POINT (130.3593461 33.592532)
9796599976,33.5918186,130.3597992,3,,,POINT (130.3597992 33.5918186)
9796599977,33.5917926,130.3597205,3,,,POINT (130.3597205 33.5917926)
9796599994,33.5911684,130.3550746,3,,,POINT (130.3550746 33.5911684)
9796599997,33.5916374,130.3548819,3,,,POINT (130.3548819 33.5916374)
9796599998,33.5915965,130.3547506,3,,,POINT (130.3547506 33.5915965)
9796600001,33.5920645,130.3546203,3,,,POINT (130.3546203 33.5920645)
9796600005,33.5914989,130.3549411,4,,,POINT (130.3549411 33.5914989)
9796600006,33.5918387,130.3557034,1,,,POINT (130.3557034 33.5918387)
9796600008,33.591452,130.353798,3,,,POINT (130.353798 33.591452)
9796600011,33.5917953,130.3536248,3,,,POINT (130.3536248 33.5917953)
9796600015,33.5909321,130.3538366,3,,,POINT (130.3538366 33.5909321)
9796615417,33.5913144,130.353811,3,,,POINT (130.353811 33.5913144)
9796615422,33.5917691,130.3560898,3,,,POINT (130.3560898 33.5917691)
9796678044,33.59237,130.3581834,3,,,POINT (130.3581834 33.59237)
9796678045,33.5922071,130.3583064,1,,,POINT (130.3583064 33.5922071)
9796678046,33.5923661,130.3581729,3,,,POINT (130.3581729 33.5923661)
9796678049,33.5923937,130.3581854,1,,,POINT (130.3581854 33.5923937)
9796798840,33.5920709,130.3617843,3,,,POINT (130.3617843 33.5920709)
9796798841,33.5941234,130.3604305,4,,,POINT (130.3604305 33.5941234)
9796798848,33.5936106,130.3627751,1,,,POINT (130.3627751 33.5936106)
9796798869,33.5926296,130.363996,3,,,POINT (130.363996 33.5926296)
9796798870,33.5925785,130.3639817,1,,,POINT (130.3639817 33.5925785)
9833859189,33.5929329,130.3702509,4,crossing,,POINT (130.3702509 33.5929329)
9833859190,33.5951962,130.3662522,4,crossing,,POINT (130.3662522 33.5951962)
9833859214,33.5895745,130.3468609,4,crossing,,POINT (130.3468609 33.5895745)
9833859215,33.5900989,130.3468823,4,crossing,,POINT (130.3468823 33.5900989)
9833859216,33.5905405,130.3469481,4,crossing,,POINT (130.3469481 33.5905405)
9833912317,33.5908462,130.3469938,4,crossing,,POINT (130.3469938 33.5908462)
9833912318,33.5911567,130.3470388,4,crossing,,POINT (130.3470388 33.5911567)
9833912319,33.5914732,130.347084,4,crossing,,POINT (130.347084 33.5914732)
9833912320,33.5917735,130.3471263,4,crossing,,POINT (130.3471263 33.5917735)
9833912321,33.5920899,130.3471858,4,crossing,,POINT (130.3471858 33.5920899)
9833912322,33.589293,130.3474725,4,crossing,,POINT (130.3474725 33.589293)
9833912323,33.5892781,130.3477263,4,crossing,,POINT (130.3477263 33.5892781)
9833912324,33.5924379,130.3481188,4,crossing,,POINT (130.3481188 33.5924379)
9833912325,33.59044,130.3481513,4,crossing,,POINT (130.3481513 33.59044)
9833912331,33.5915211,130.3605752,4,crossing,,POINT (130.3605752 33.5915211)
9833912332,33.5920258,130.361879,4,crossing,,POINT (130.361879 33.5920258)
9833912333,33.5920251,130.3628855,4,crossing,,POINT (130.3628855 33.5920251)
9833912334,33.5903762,130.3614468,4,crossing,,POINT (130.3614468 33.5903762)
9833912335,33.5909203,130.362571,4,crossing,,POINT (130.362571 33.5909203)
9833912336,33.5874078,130.3563411,4,crossing,,POINT (130.3563411 33.5874078)
9833912337,33.5883884,130.3575535,4,crossing,,POINT (130.3575535 33.5883884)
9833912338,33.5840783,130.3599153,4,crossing,,POINT (130.3599153 33.5840783)
9833912344,33.5848319,130.3612326,4,crossing,,POINT (130.3612326 33.5848319)
9833912345,33.5854026,130.3622185,4,crossing,,POINT (130.3622185 33.5854026)
9833912346,33.5838468,130.3594986,4,crossing,,POINT (130.3594986 33.5838468)
9833912347,33.5845528,130.3607476,4,crossing,,POINT (130.3607476 33.5845528)
9833912348,33.5852276,130.3619129,4,crossing,,POINT (130.3619129 33.5852276)
9833912349,33.5905787,130.3623028,4,crossing,,POINT (130.3623028 33.5905787)
9833912350,33.585646,130.3626394,4,crossing,,POINT (130.3626394 33.585646)
9833912351,33.5858668,130.3630146,4,crossing,,POINT (130.3630146 33.5858668)
9833912352,33.5886023,130.3658742,4,crossing,,POINT (130.3658742 33.5886023)
9833912353,33.5835037,130.3605299,4,crossing,,POINT (130.3605299 33.5835037)
9833912354,33.5835946,130.3607476,4,crossing,,POINT (130.3607476 33.5835946)
9833912355,33.5827027,130.3611481,4,crossing,,POINT (130.3611481 33.5827027)
9833912356,33.5825807,130.3614612,4,crossing,,POINT (130.3614612 33.5825807)
9833912357,33.5841054,130.3627513,4,crossing,,POINT (130.3627513 33.5841054)
9833912359,33.5909701,130.3636406,4,crossing,,POINT (130.3636406 33.5909701)
9833912360,33.5904057,130.3641315,4,crossing,,POINT (130.3641315 33.5904057)
9833912361,33.5901835,130.3643539,4,crossing,,POINT (130.3643539 33.5901835)
9833912362,33.5895611,130.364976,4,crossing,,POINT (130.364976 33.5895611)
9833912363,33.5875789,130.3652288,4,crossing,,POINT (130.3652288 33.5875789)
9833912365,33.5815625,130.3584331,4,crossing,,POINT (130.3584331 33.5815625)
9833912366,33.5823366,130.3538832,4,crossing,,POINT (130.3538832 33.5823366)
9833912367,33.5824046,130.3580292,4,crossing,,POINT (130.3580292 33.5824046)
9833912368,33.5805417,130.3581433,4,crossing,,POINT (130.3581433 33.5805417)
9833912369,33.5825157,130.3538612,4,crossing,,POINT (130.3538612 33.5825157)
9833912370,33.5848025,130.356891,4,crossing,,POINT (130.356891 33.5848025)
9833912371,33.5835339,130.3485727,4,crossing,,POINT (130.3485727 33.5835339)
9833912372,33.5855534,130.3482266,4,crossing,,POINT (130.3482266 33.5855534)
9833912373,33.5820945,130.3513741,4,crossing,,POINT (130.3513741 33.5820945)
9833912374,33.5832007,130.3536452,4,crossing,,POINT (130.3536452 33.5832007)
9833912390,33.5915708,130.3562402,4,crossing,,POINT (130.3562402 33.5915708)
9833912391,33.5861215,130.3565157,4,crossing,,POINT (130.3565157 33.5861215)
9833912392,33.5865817,130.3564047,4,crossing,,POINT (130.3564047 33.5865817)
9833912393,33.5875744,130.3561583,4,crossing,,POINT (130.3561583 33.5875744)
9833912394,33.5906803,130.3567025,4,crossing,,POINT (130.3567025 33.5906803)
9833912399,33.5877227,130.3445908,4,crossing,,POINT (130.3445908 33.5877227)
9833912400,33.587902,130.3446193,4,crossing,,POINT (130.3446193 33.587902)
9833912401,33.5879763,130.3459485,4,crossing,,POINT (130.3459485 33.5879763)
9833912402,33.592294,130.3472136,4,crossing,,POINT (130.3472136 33.592294)
9833912403,33.5924431,130.3475159,4,crossing,,POINT (130.3475159 33.5924431)
9844758170,33.5821534,130.3601227,3,,,POINT (130.3601227 33.5821534)
10059991737,33.578174,130.3516238,3,,,POINT (130.3516238 33.578174)
10137914651,33.578798,130.3499722,1,,,POINT (130.3499722 33.578798)
10137914895,33.577839,130.349688,3,,,POINT (130.349688 33.577839)
10137914916,33.5771885,130.349669,3,,,POINT (130.349669 33.5771885)
10137914917,33.5772288,130.3496663,4,,,POINT (130.3496663 33.5772288)
10137914918,33.5778363,130.3496253,3,,,POINT (130.3496253 33.5778363)
10214729801,33.587125,130.3736371,3,,,POINT (130.3736371 33.587125)
10214729803,33.5872689,130.3738518,3,,,POINT (130.3738518 33.5872689)
10603480609,33.5890159,130.3747482,3,,,POINT (130.3747482 33.5890159)
10603480780,33.5862164,130.3743032,3,,,POINT (130.3743032 33.5862164)
10603480786,33.5865205,130.3743741,3,,,POINT (130.3743741 33.5865205)
10603480787,33.5860851,130.3739103,3,,,POINT (130.3739103 33.5860851)
10603480791,33.5863781,130.3738685,3,,,POINT (130.3738685 33.5863781)
10603480793,33.5866832,130.3741824,3,,,POINT (130.3741824 33.5866832)
10603585547,33.5887793,130.3743992,3,,,POINT (130.3743992 33.5887793)
10603585548,33.5888235,130.3743599,1,,,POINT (130.3743599 33.5888235)
10603585549,33.5889394,130.3746152,3,,,POINT (130.3746152 33.5889394)
10603585550,33.5889788,130.3745799,1,,,POINT (130.3745799 33.5889788)
10604061911,33.5899375,130.3735275,3,,,POINT (130.3735275 33.5899375)
10604061915,33.5897863,130.3738099,1,,,POINT (130.3738099 33.5897863)
10605504989,33.5876533,130.3734497,3,,,POINT (130.3734497 33.5876533)
10606114224,33.5858059,130.373611,1,,,POINT (130.373611 33.5858059)
10606114234,33.5876533,130.3731487,4,crossing,,POINT (130.3731487 33.5876533)
10606114235,33.5871595,130.3732957,4,crossing,,POINT (130.3732957 33.5871595)
10606114236,33.5866858,130.3734409,4,crossing,,POINT (130.3734409 33.5866858)
10606114238,33.5862252,130.3735345,4,crossing,,POINT (130.3735345 33.5862252)
10606114239,33.5882173,130.3733759,1,,,POINT (130.3733759 33.5882173)
10678127409,33.5835668,130.3747415,4,,,POINT (130.3747415 33.5835668)
10678127410,33.5837682,130.374532,4,,,POINT (130.374532 33.5837682)
10678127415,33.5847141,130.3739624,4,,,POINT (130.3739624 33.5847141)
10678127419,33.5857885,130.3738574,4,,,POINT (130.3738574 33.5857885)
10678127423,33.586808,130.3736434,4,,,POINT (130.3736434 33.586808)
10678127427,33.5876537,130.3733625,4,,,POINT (130.3733625 33.5876537)
10678127431,33.5882807,130.3737439,4,,,POINT (130.3737439 33.5882807)
10678127490,33.5837947,130.3745688,4,,,POINT (130.3745688 33.5837947)
10678127495,33.5847255,130.3740157,4,,,POINT (130.3740157 33.5847255)
10678127500,33.5857976,130.3739078,4,,,POINT (130.3739078 33.5857976)
10678127504,33.5868185,130.3736931,4,,,POINT (130.3736931 33.5868185)
10678127509,33.5876535,130.3734091,4,,,POINT (130.3734091 33.5876535)
